_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
67da0e428db414948c461918,Iniciando em programação,livros,44.94,3.7920351489,2021-11-12,Bianca Santos,RJ,3,cartao_credito,4,-22.25,-42.66
67da0e428db414948c46191c,Dinossauro Rex,brinquedos,24.06,1.5642485265,2021-11-12,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
67da0e428db414948c46191e,Jogo de panelas,utilidades domesticas,171.76,6.730142343,2021-11-12,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c46192c,Lava louças,eletrodomesticos,1856.23,96.4231022772,2021-12-12,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461950,Micro-ondas,eletrodomesticos,515.0,25.0066397385,2021-02-13,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
67da0e428db414948c461985,Impressora,eletronicos,433.37,20.6600878145,2023-03-13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
67da0e428db414948c4619b3,Lava louças,eletrodomesticos,1503.3,80.3349792789,2021-05-13,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
67da0e428db414948c4619be,Cômoda,moveis,401.22,21.8900229578,2022-05-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
67da0e428db414948c4619df,Cama box,moveis,652.74,35.2875458197,2022-07-13,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461a13,Mesa de centro,moveis,160.67,10.207988492,2022-09-13,Mariana Ferreira,SC,5,cartao_credito,10,-27.45,-50.95
67da0e428db414948c461a40,Cubo mágico 8x8,brinquedos,23.65,2.1477065262,2021-11-13,Camila Ribeiro,SP,1,boleto,1,-22.19,-48.79
67da0e428db414948c461a41,Violão,instrumentos musicais,529.18,25.7616820793,2021-11-13,Thiago Silva,MG,3,cupom,1,-18.1,-44.38
67da0e428db414948c461a5c,Secadora de roupas,eletrodomesticos,1258.99,64.6218690162,2021-12-13,Felipe Santos,MG,1,cartao_credito,1,-18.1,-44.38
67da0e428db414948c461a5d,Celular Plus X42,eletronicos,1872.98,105.9724857067,2021-12-13,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
67da0e428db414948c461a66,Jogo de tabuleiro,brinquedos,254.87,14.2580728987,2022-12-13,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
67da0e428db414948c461a67,Headset,eletronicos,348.94,18.8631311563,2022-12-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
67da0e428db414948c461a83,Tablet ABXY,eletronicos,1606.82,83.1427701032,2023-01-14,Camila Ribeiro,CE,4,cartao_credito,10,-5.2,-39.53
67da0e428db414948c461a87,Celular ABXY,eletronicos,1217.48,76.4731755323,2023-01-14,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67da0e428db414948c461996,Jogo de panelas,utilidades domesticas,110.76,6.4287413143,2021-04-13,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
67da0e428db414948c461999,Poltrona,moveis,341.92,15.790650433,2021-04-13,Bruno Rodrigues,ES,5,cartao_credito,10,-19.19,-40.34
67da0e428db414948c4619c1,Guarda roupas,moveis,657.9,35.9196109462,2021-06-13,Pedro Gomes,ES,5,cartao_credito,6,-19.19,-40.34
67da0e428db414948c4619cb,Assistente virtual,eletronicos,338.83,18.3304549748,2021-06-13,Pedro Gomes,PA,5,boleto,1,-3.79,-52.48
67da0e428db414948c4619d0,Cubo mágico 8x8,brinquedos,11.68,0.0,2022-06-13,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
67da0e428db414948c4619ef,Guitarra,instrumentos musicais,1202.06,64.5371832434,2021-08-13,Rafael Costa,PE,4,cartao_credito,4,-8.38,-37.86
67da0e428db414948c4619f3,Mochila,esporte e lazer,121.46,6.9984841244,2021-08-13,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
67da0e428db414948c461a08,Cubo mágico 8x8,brinquedos,21.38,2.0268358553,2021-09-13,Camila Ribeiro,MT,5,cartao_credito,10,-12.64,-55.42
67da0e428db414948c461a24,Corda de pular,esporte e lazer,18.56,1.6752763146,2021-10-13,Mariana Ferreira,PR,4,cupom,1,-24.89,-51.55
67da0e428db414948c4618d0,Geladeira,eletrodomesticos,2556.1,136.3934120315,2021-08-12,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
67da0e428db414948c4618e6,TV Led UHD 4K,eletronicos,2131.82,114.2000137754,2021-09-12,Lucas Oliveira,RS,5,cartao_credito,3,-30.17,-53.5
67da0e428db414948c46193b,Impressora,eletronicos,309.59,17.0158406534,2021-01-13,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
67da0e428db414948c46195c,Secadora de roupas,eletrodomesticos,1787.09,95.688270737,2022-02-13,João Souza,RS,2,cartao_credito,6,-30.17,-53.5
67da0e428db414948c461961,Blocos de montar,brinquedos,55.07,3.4634163523,2023-02-13,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461973,Cubo mágico 8x8,brinquedos,13.9,0.0,2021-03-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461974,Kit banquetas,moveis,447.98,21.4380263617,2021-03-13,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
67da0e428db414948c461988,Dinossauro Rex,brinquedos,20.9,2.0012772994,2023-03-13,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
67da0e428db414948c461989,Jogo de tabuleiro,brinquedos,344.8,19.046574853,2023-03-13,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
67da0e428db414948c4618a1,Cama box,moveis,845.07,45.6844473388,2022-06-12,Juliana Costa,SP,4,cartao_credito,3,-22.19,-48.79
67da0e428db414948c4618b8,Pandeiro,instrumentos musicais,63.47,3.9106910817,2022-07-12,Larissa Alves,SC,5,cartao_credito,10,-27.45,-50.95
67da0e428db414948c4618bc,Jogo de panelas,utilidades domesticas,155.1,9.9114027488,2022-07-12,Thiago Silva,RJ,1,cartao_credito,1,-22.25,-42.66
67da0e428db414948c4618c9,Impressora,eletronicos,401.04,18.9386125762,2021-08-12,Isabella Pereira,SP,5,cartao_credito,4,-22.19,-48.79
67da0e428db414948c4618cb,Corda de pular,esporte e lazer,30.12,0.0,2021-08-12,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
67da0e428db414948c4618e7,Iniciando em programação,livros,55.85,3.5049490058,2021-09-12,Beatriz Moraes,SP,3,cartao_credito,4,-22.19,-48.79
67da0e428db414948c46190f,Faqueiro,utilidades domesticas,70.55,1.3410143235,2021-11-12,Larissa Alves,CE,1,cartao_credito,3,-5.2,-39.53
67da0e428db414948c461912,Fogão,eletrodomesticos,1230.52,71.9011024643,2021-11-12,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
67da0e428db414948c461919,Lavadora de roupas,eletrodomesticos,1869.34,100.2237434212,2021-11-12,Beatriz Moraes,RJ,5,cartao_credito,2,-22.25,-42.66
67da0e428db414948c461932,Poltrona,moveis,266.06,11.7513336505,2022-12-12,Thiago Silva,SP,2,boleto,1,-22.19,-48.79
67da0e428db414948c461975,Mesa de jantar,moveis,205.02,8.5011372835,2021-03-13,Thiago Silva,RJ,3,boleto,1,-22.25,-42.66
67da0e428db414948c461983,Bola de basquete,esporte e lazer,44.26,0.0,2023-03-13,Isabella Pereira,SP,3,cartao_credito,2,-22.19,-48.79
67da0e428db414948c461984,Bateria,instrumentos musicais,703.41,37.7375922675,2023-03-13,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
67da0e428db414948c46198b,Corda de pular,esporte e lazer,33.84,0.0,2023-03-13,Bruno Rodrigues,PR,5,cartao_credito,5,-24.89,-51.55
67da0e428db414948c46199d,Lava louças,eletrodomesticos,1765.66,91.6005222483,2021-04-13,Bruno Rodrigues,MG,3,cartao_credito,1,-18.1,-44.38
67da0e428db414948c4619a5,Celular Plus X42,eletronicos,3176.17,169.4046232072,2022-04-13,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c4619bb,Bola de basquete,esporte e lazer,37.65,2.6917613842,2022-05-13,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
67da0e428db414948c4619c2,Celular Plus X42,eletronicos,2487.57,130.0400579516,2021-06-13,Rafael Costa,MS,5,cartao_credito,6,-20.51,-54.54
67da0e428db414948c4619c7,Dashboards com Power BI,livros,43.94,8.5816081974,2021-06-13,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
67da0e428db414948c4619e0,Violão,instrumentos musicais,584.52,28.7083705943,2022-07-13,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461a28,Panela de pressão,utilidades domesticas,126.03,4.2951574173,2022-10-13,Larissa Alves,MT,3,boleto,1,-12.64,-55.42
67da0e428db414948c461a49,Guarda roupas,moveis,658.62,35.9579487801,2021-11-13,João Souza,RS,5,cartao_credito,2,-30.17,-53.5
67da0e428db414948c461a4a,Smart TV,eletronicos,1886.35,98.0269016641,2022-11-13,João Souza,ES,5,boleto,1,-19.19,-40.34
67da0e428db414948c461a4e,Micro-ondas,eletrodomesticos,776.66,38.9392475596,2022-11-13,Mariana Ferreira,BA,5,cupom,1,-13.29,-41.71
67da0e428db414948c461a60,Blocos de montar,brinquedos,49.48,0.0,2021-12-13,Felipe Santos,MT,1,boleto,1,-12.64,-55.42
67da0e428db414948c461a7e,Guarda roupas,moveis,644.77,34.8631672967,2023-01-14,Mariana Ferreira,RS,5,boleto,1,-30.17,-53.5
67da0e428db414948c461a81,Smartwatch,eletronicos,231.72,9.9228319591,2023-01-14,Juliana Costa,MG,5,cartao_credito,2,-18.1,-44.38
67da0e428db414948c4619b0,Blocos de montar,brinquedos,35.57,0.0,2021-05-13,João Souza,SP,1,cartao_credito,2,-22.19,-48.79
67da0e428db414948c4619b6,Geladeira,eletrodomesticos,2239.38,122.4040643637,2021-05-13,Bruno Rodrigues,RJ,3,cartao_credito,5,-22.25,-42.66
67da0e428db414948c4619ba,Celular ABXY,eletronicos,1362.37,72.8252298498,2022-05-13,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67da0e428db414948c4619d2,Cubo mágico 8x8,brinquedos,27.64,7.7136822343,2022-06-13,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
67da0e428db414948c4619db,Bicicleta,esporte e lazer,859.71,46.060097054,2021-07-13,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
67da0e428db414948c4619e1,Bola de basquete,esporte e lazer,64.15,3.946899036,2022-07-13,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
67da0e428db414948c4619ed,Jogo de copos,utilidades domesticas,55.98,3.5118711147,2021-08-13,Mariana Ferreira,MG,3,cartao_credito,1,-18.1,-44.38
67da0e428db414948c461a01,Impressora,eletronicos,491.99,26.4801133042,2021-09-13,Felipe Santos,PR,5,cartao_credito,1,-24.89,-51.55
67da0e428db414948c461a06,Copo térmico,esporte e lazer,57.18,3.570927969,2021-09-13,Bianca Santos,PR,3,cartao_credito,2,-24.89,-51.55
67da0e428db414948c461a22,Mesa de centro,moveis,249.4,22.3741860691,2021-10-13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461a3e,Guarda roupas,moveis,679.61,36.475964771,2021-11-13,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67da0e428db414948c461a4d,Mesa de jantar,moveis,249.15,13.7927529458,2022-11-13,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
67da0e428db414948c461a26,Assistente virtual,eletronicos,267.11,15.1112191003,2022-10-13,Bianca Santos,SP,5,cartao_credito,6,-22.19,-48.79
67da0e428db414948c461a27,Modelagem preditiva,livros,74.5,1.5513399403,2022-10-13,Larissa Alves,SE,3,cartao_credito,4,-10.57,-37.45
67da0e428db414948c461a59,Guarda roupas,moveis,617.69,30.4745733055,2021-12-13,Isabella Pereira,CE,5,cartao_credito,3,-5.2,-39.53
67da0e428db414948c461a5b,Smart TV,eletronicos,1796.72,96.201039266,2021-12-13,Juliana Costa,BA,1,cartao_credito,3,-13.29,-41.71
67da0e428db414948c461a72,Impressora,eletronicos,377.96,28.202880837,2021-01-14,Felipe Santos,PR,5,cartao_credito,1,-24.89,-51.55
67da0e428db414948c461a74,Dashboards com Power BI,livros,42.94,0.0,2021-01-14,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
67da0e428db414948c461a75,Headset,eletronicos,303.62,13.7512906549,2022-01-14,Beatriz Moraes,DF,3,boleto,1,-15.83,-47.86
67da0e428db414948c461a78,Guarda roupas,moveis,633.86,34.2822426184,2022-01-14,João Souza,SC,5,cartao_credito,1,-27.45,-50.95
67da0e428db414948c461898,Mesa de jantar,moveis,208.0,8.6598133184,2021-06-12,Rafael Costa,GO,4,boleto,1,-15.98,-49.86
67da0e428db414948c46189b,Cubo mágico 8x8,brinquedos,29.74,0.0,2021-06-12,João Souza,RS,5,cartao_credito,2,-30.17,-53.5
67da0e428db414948c4618bb,Pandeiro,instrumentos musicais,88.75,2.3101095706,2022-07-12,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
67da0e428db414948c4618fe,Copo térmico,esporte e lazer,58.21,0.0,2021-10-12,Juliana Costa,DF,2,cartao_credito,10,-15.83,-47.86
67da0e428db414948c461902,Fogão,eletrodomesticos,1369.13,70.4864926706,2021-10-12,Pedro Gomes,SP,4,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461905,Guarda roupas,moveis,679.93,36.7353315212,2022-10-12,João Souza,RJ,5,cartao_credito,2,-22.25,-42.66
67da0e428db414948c461923,Blocos de montar,brinquedos,48.37,5.7393733063,2022-11-12,João Souza,ES,5,cartao_credito,8,-19.19,-40.34
67da0e428db414948c46192e,Secadora de roupas,eletrodomesticos,1953.42,101.5981773904,2021-12-12,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c46192f,Jogo de tabuleiro,brinquedos,327.59,15.0276210434,2021-12-12,Thiago Silva,PE,4,cartao_credito,10,-8.38,-37.86
67da0e428db414948c461965,Carrinho controle remoto,brinquedos,76.12,1.6376000667,2023-02-13,João Souza,PR,3,cartao_credito,2,-24.89,-51.55
67da0e428db414948c461966,Bicicleta,esporte e lazer,337.96,15.5797923463,2023-02-13,Pedro Gomes,SP,5,cartao_credito,8,-22.19,-48.79
67da0e428db414948c4618af,Xadrez de madeira,brinquedos,40.69,3.055035263,2021-07-12,Camila Ribeiro,SC,1,cartao_credito,3,-27.45,-50.95
67da0e428db414948c4618b9,Cadeira de escritório,moveis,529.35,25.7707340679,2022-07-12,Pedro Gomes,PA,5,boleto,1,-3.79,-52.48
67da0e428db414948c4618d4,Modelagem preditiva,livros,87.61,7.8287852565,2022-08-12,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c4618e5,Panela de pressão,utilidades domesticas,111.94,6.243594148,2021-09-12,Rafael Costa,ES,5,cartao_credito,10,-19.19,-40.34
67da0e428db414948c4618f7,Carrinho controle remoto,brinquedos,91.61,2.4623959665,2021-10-12,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67da0e428db414948c461903,Assistente virtual,eletronicos,254.85,14.0962607979,2022-10-12,Rafael Costa,DF,4,cartao_credito,4,-15.83,-47.86
67da0e428db414948c461951,Lavadora de roupas,eletrodomesticos,1998.36,103.9910971928,2021-02-13,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
67da0e428db414948c461962,Bola de basquete,esporte e lazer,80.25,8.7531097874,2023-02-13,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
67da0e428db414948c461977,Blocos de montar,brinquedos,41.38,0.0,2021-03-13,Beatriz Moraes,PI,4,cartao_credito,4,-6.6,-42.28
67da0e428db414948c461979,Modelagem preditiva,livros,98.22,2.814358581,2022-03-13,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
67da0e428db414948c46198a,Violão,instrumentos musicais,288.1,12.9248973453,2023-03-13,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
67da0e428db414948c46199a,Xadrez de madeira,brinquedos,40.4,0.0,2021-04-13,Rafael Costa,PE,5,cartao_credito,6,-8.38,-37.86
67da0e428db414948c4619d1,TV Led UHD 4K,eletronicos,3712.69,198.3765853802,2022-06-13,Camila Ribeiro,MG,5,cartao_credito,3,-18.1,-44.38
67da0e428db414948c4619d3,Faqueiro,utilidades domesticas,46.72,0.0,2022-06-13,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
67da0e428db414948c4619fa,Headset,eletronicos,81.83,5.0442134729,2022-08-13,Rafael Costa,RS,5,cartao_credito,1,-30.17,-53.5
67da0e428db414948c461a3f,Cadeira de escritório,moveis,594.66,38.0434703878,2021-11-13,Lucas Oliveira,SP,3,boleto,1,-22.19,-48.79
67da0e428db414948c461a47,Faqueiro,utilidades domesticas,44.66,8.6199460313,2021-11-13,Bianca Santos,SC,3,boleto,1,-27.45,-50.95
67da0e428db414948c461a4b,Poltrona,moveis,264.53,11.6698657534,2022-11-13,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461a58,Bicicleta,esporte e lazer,568.07,27.8324575825,2021-12-13,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461a70,Celular ABXY,eletronicos,1520.56,78.5496846081,2021-01-14,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
67da0e428db414948c461a79,Sofá retrátil,moveis,979.4,63.796131773,2022-01-14,Larissa Alves,MA,4,cartao_credito,2,-5.42,-45.44
67da0e428db414948c461a82,Cômoda,moveis,382.76,21.067830654,2023-01-14,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c46199f,Copo térmico,esporte e lazer,86.9,5.1534285593,2022-04-13,Felipe Santos,MG,4,cartao_credito,4,-18.1,-44.38
67da0e428db414948c461a5e,Iniciando em programação,livros,61.18,0.0,2021-12-13,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
67da0e428db414948c461a5f,Fone de ouvido,eletronicos,121.2,7.140547532,2021-12-13,Juliana Costa,RS,1,boleto,1,-30.17,-53.5
67da0e428db414948c461a86,Cama box,moveis,711.39,38.1625032604,2023-01-14,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
67da0e428db414948c46189a,Bola de vôlei,esporte e lazer,67.85,3.8959342885,2021-06-12,João Souza,RS,5,boleto,1,-30.17,-53.5
67da0e428db414948c4618bd,Jogo de tabuleiro,brinquedos,228.21,12.8385081028,2022-07-12,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
67da0e428db414948c4618d8,Sofá retrátil,moveis,926.16,46.8996728032,2022-08-12,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
67da0e428db414948c461916,Pandeiro,instrumentos musicais,83.14,2.0113939477,2021-11-12,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
67da0e428db414948c461917,Lavadora de roupas,eletrodomesticos,1785.1,92.6356437649,2021-11-12,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c46193e,Impressora,eletronicos,446.49,26.9380656006,2021-01-13,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
67da0e428db414948c46193f,Dashboards com Power BI,livros,54.47,3.4314681574,2021-01-13,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
67da0e428db414948c461954,Fone de ouvido,eletronicos,68.2,1.2158838933,2021-02-13,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461964,Fone de ouvido,eletronicos,114.92,6.6502487994,2023-02-13,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c46197b,Headset,eletronicos,111.01,3.4953876035,2022-03-13,Bianca Santos,SC,5,cartao_credito,2,-27.45,-50.95
67da0e428db414948c4618a2,Blocos de montar,brinquedos,48.21,3.09814199,2022-06-12,João Souza,SP,2,cartao_credito,1,-22.19,-48.79
67da0e428db414948c4618b7,Cadeira de escritório,moveis,664.13,32.9473635952,2022-07-12,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
67da0e428db414948c4618cd,Jogo de panelas,utilidades domesticas,255.84,11.2071493964,2021-08-12,Bruno Rodrigues,GO,5,cartao_credito,3,-15.98,-49.86
67da0e428db414948c461910,Lavadora de roupas,eletrodomesticos,1749.12,93.4185038496,2021-11-12,Juliana Costa,PR,4,cartao_credito,5,-24.89,-51.55
67da0e428db414948c46193c,Mesa de jantar,moveis,231.49,9.910585151,2021-01-13,Felipe Santos,SP,2,cupom,1,-22.19,-48.79
67da0e428db414948c461944,Pandeiro,instrumentos musicais,68.26,1.2190787128,2022-01-13,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461947,Geladeira,eletrodomesticos,3273.37,175.1855200566,2023-01-13,Isabella Pereira,SP,1,cupom,1,-22.19,-48.79
67da0e428db414948c461959,Geladeira,eletrodomesticos,3081.76,161.6788878882,2022-02-13,João Souza,TO,5,cartao_credito,3,-9.46,-48.26
67da0e428db414948c46195f,Iniciando em programação,livros,78.23,4.6966166777,2023-02-13,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461978,Micro-ondas,eletrodomesticos,602.41,35.2403365303,2021-03-13,Bianca Santos,CE,5,cupom,1,-5.2,-39.53
67da0e428db414948c461981,Smart TV,eletronicos,1708.94,97.2378492052,2022-03-13,Thiago Silva,RJ,2,cartao_credito,5,-22.25,-42.66
67da0e428db414948c461987,Jogo de copos,utilidades domesticas,34.14,0.0,2023-03-13,Mariana Ferreira,PA,5,cartao_credito,8,-3.79,-52.48
67da0e428db414948c461998,Cama king,moveis,618.54,30.5198332484,2021-04-13,Isabella Pereira,PE,5,cartao_credito,2,-8.38,-37.86
67da0e428db414948c4619b8,Blocos de montar,brinquedos,50.41,3.2152853715,2022-05-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c4619b9,Pandeiro,instrumentos musicais,56.93,3.5624557567,2022-05-13,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
67da0e428db414948c4619c9,Carrinho controle remoto,brinquedos,84.71,2.0949917245,2021-06-13,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
67da0e428db414948c4619ca,TV Led UHD 4K,eletronicos,2999.21,157.2833487319,2021-06-13,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
67da0e428db414948c4619e4,Kit banquetas,moveis,333.54,15.3444406434,2022-07-13,Rafael Costa,RJ,3,boleto,1,-22.25,-42.66
67da0e428db414948c4619f4,Modelagem preditiva,livros,69.9,4.0050906213,2022-08-13,Isabella Pereira,BA,5,boleto,1,-13.29,-41.71
67da0e428db414948c4619f5,Geladeira,eletrodomesticos,1974.39,105.4134536465,2022-08-13,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
67da0e428db414948c461a04,Secadora de roupas,eletrodomesticos,1521.34,81.8951933701,2021-09-13,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461a0d,Geladeira,eletrodomesticos,3314.11,182.7083227059,2022-09-13,Lucas Oliveira,PI,5,cartao_credito,2,-6.6,-42.28
67da0e428db414948c461a45,Fogão,eletrodomesticos,571.85,30.9803966695,2021-11-13,Rafael Costa,RJ,4,cartao_credito,7,-22.25,-42.66
67da0e428db414948c461a62,Bateria,instrumentos musicais,634.08,31.3472914978,2022-12-13,Bianca Santos,RJ,3,cartao_credito,1,-22.25,-42.66
67da0e428db414948c461a7d,Copo térmico,esporte e lazer,74.02,4.2244682267,2022-01-14,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
67da0e428db414948c4619a3,Jogo de tabuleiro,brinquedos,290.18,15.7343379301,2022-04-13,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
67da0e428db414948c4619b4,Celular Plus X42,eletronicos,3314.85,174.0902291594,2021-05-13,Rafael Costa,PI,5,cartao_credito,3,-6.6,-42.28
67da0e428db414948c4619c4,Bola de basquete,esporte e lazer,86.79,10.8632417873,2021-06-13,Felipe Santos,BA,4,cartao_credito,1,-13.29,-41.71
67da0e428db414948c4619c6,Mesa de centro,moveis,295.35,13.3109380344,2021-06-13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
67da0e428db414948c461a05,Jogo de panelas,utilidades domesticas,280.71,15.4732280005,2021-09-13,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
67da0e428db414948c461a0b,Cama box,moveis,445.51,21.3065062925,2022-09-13,Rafael Costa,MG,3,cartao_credito,2,-18.1,-44.38
67da0e428db414948c461a0c,Boneca bebê,brinquedos,70.34,1.3298324553,2022-09-13,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
67da0e428db414948c461a1e,Bola de basquete,esporte e lazer,48.83,2.8831765084,2021-10-13,Bianca Santos,MA,1,cartao_credito,2,-5.42,-45.44
67da0e428db414948c461a29,Corda de pular,esporte e lazer,32.95,10.8488747381,2022-10-13,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
67da0e428db414948c4619a0,Headset,eletronicos,274.28,12.1890239214,2022-04-13,Larissa Alves,MG,5,cartao_credito,8,-18.1,-44.38
67da0e428db414948c4619b5,Cubo mágico 8x8,brinquedos,11.92,7.014318505,2021-05-13,Rafael Costa,CE,1,boleto,1,-5.2,-39.53
67da0e428db414948c4619dc,Guarda roupas,moveis,600.99,33.6537038317,2021-07-13,Pedro Gomes,MG,2,cartao_credito,5,-18.1,-44.38
67da0e428db414948c4619e2,Jogo de tabuleiro,brinquedos,279.58,15.8266417426,2022-07-13,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
67da0e428db414948c4619f9,Bola de vôlei,esporte e lazer,59.54,3.8573380302,2022-08-13,João Souza,GO,3,cartao_credito,1,-15.98,-49.86
67da0e428db414948c461a21,Celular Plus X42,eletronicos,2424.54,129.9878761799,2021-10-13,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461a48,Cômoda,moveis,350.5,16.2475096209,2021-11-13,Thiago Silva,PR,5,cartao_credito,1,-24.89,-51.55
67da0e428db414948c461a64,Guarda roupas,moveis,620.03,30.5991712658,2022-12-13,Felipe Santos,BA,3,cartao_credito,10,-13.29,-41.71
67da0e428db414948c461a7a,Jogo de copos,utilidades domesticas,39.02,2.3608235208,2022-01-14,Felipe Santos,DF,4,cartao_credito,1,-15.83,-47.86
67da0e428db414948c461a80,TV Led UHD 4K,eletronicos,2026.87,115.7267394745,2023-01-14,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461a85,Tablet ABXY,eletronicos,1447.21,77.3483555203,2023-01-14,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
67da0e428db414948c461a42,Iniciando em programação,livros,74.01,7.1046261708,2021-11-13,Juliana Costa,MA,4,cartao_credito,1,-5.42,-45.44
67da0e428db414948c461a44,Dinossauro Rex,brinquedos,21.01,2.0585671256,2021-11-13,Bruno Rodrigues,SC,3,cartao_credito,4,-27.45,-50.95
67da0e428db414948c461a46,Fogão,eletrodomesticos,813.47,40.8992693202,2021-11-13,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
67da0e428db414948c461aa0,Guitarra,instrumentos musicais,1058.35,53.9383926223,2022-02-14,Juliana Costa,RJ,5,cartao_credito,10,-22.25,-42.66
